name	term	lev	seq	value
"nucleolus"	GO:0005730	2	ORTHOMCL17708	0
"nucleolus"	GO:0005730	2	ORTHOMCL8421	0
"nucleolus"	GO:0005730	2	ORTHOMCL6478	0
"nucleolus"	GO:0005730	2	ORTHOMCL13708	0
"nucleolus"	GO:0005730	2	ORTHOMCL20405	0
"nucleolus"	GO:0005730	2	ORTHOMCL20407	0
"nucleolus"	GO:0005730	2	ORTHOMCL19279	0
"nucleolus"	GO:0005730	2	ORTHOMCL13162	0
"nucleolus"	GO:0005730	2	ORTHOMCL21314	0
"nucleolus"	GO:0005730	2	ORTHOMCL15288	0
"nucleolus"	GO:0005730	2	ORTHOMCL4066	0
"nucleolus"	GO:0005730	2	ORTHOMCL10454	0
"nucleolus"	GO:0005730	2	ORTHOMCL14865	0
"nucleolus"	GO:0005730	2	ORTHOMCL12085	0
"nucleolus"	GO:0005730	2	ORTHOMCL12080	0
"nucleolus"	GO:0005730	2	ORTHOMCL7609	0
"nucleolus"	GO:0005730	2	ORTHOMCL7605	0
"nucleolus"	GO:0005730	2	ORTHOMCL7465	0
"nucleolus"	GO:0005730	2	ORTHOMCL17118	0
"nucleolus"	GO:0005730	2	ORTHOMCL17075	0
"nucleolus"	GO:0005730	2	ORTHOMCL8658	1
"nucleolus"	GO:0005730	2	ORTHOMCL10469	0
"nucleolus"	GO:0005730	2	ORTHOMCL9461	0
"nucleolus"	GO:0005730	2	ORTHOMCL21419	0
"nucleolus"	GO:0005730	2	ORTHOMCL8305	0
"nucleolus"	GO:0005730	2	ORTHOMCL6551	0
"nucleolus"	GO:0005730	2	ORTHOMCL10931	0
"nucleolus"	GO:0005730	2	ORTHOMCL15615	1
"nucleolus"	GO:0005730	2	ORTHOMCL8405	1
"nucleolus"	GO:0005730	2	ORTHOMCL8408	0
"nucleolus"	GO:0005730	2	ORTHOMCL18471	0
"nucleolus"	GO:0005730	2	ORTHOMCL18475	0
"nucleolus"	GO:0005730	2	ORTHOMCL3122	0
"nucleolus"	GO:0005730	2	ORTHOMCL3124	0
"nucleolus"	GO:0005730	2	ORTHOMCL17813	0
"nucleolus"	GO:0005730	2	ORTHOMCL20687	0
"nucleolus"	GO:0005730	2	ORTHOMCL20684	0
"nucleolus"	GO:0005730	2	ORTHOMCL20688	0
"nucleolus"	GO:0005730	2	ORTHOMCL5718	0
"nucleolus"	GO:0005730	2	ORTHOMCL5712	0
"nucleolus"	GO:0005730	2	ORTHOMCL13190	0
"nucleolus"	GO:0005730	2	ORTHOMCL11985	0
"nucleolus"	GO:0005730	2	ORTHOMCL14803	1
"nucleolus"	GO:0005730	2	ORTHOMCL12754	0
"nucleolus"	GO:0005730	2	ORTHOMCL7664	0
"nucleolus"	GO:0005730	2	ORTHOMCL3719	0
"nucleolus"	GO:0005730	2	ORTHOMCL3713	0
"nucleolus"	GO:0005730	2	ORTHOMCL7486	0
"nucleolus"	GO:0005730	2	ORTHOMCL7485	1
"nucleolus"	GO:0005730	2	ORTHOMCL7480	0
"nucleolus"	GO:0005730	2	ORTHOMCL10530	0
"nucleolus"	GO:0005730	2	ORTHOMCL16983	1
"nucleolus"	GO:0005730	2	ORTHOMCL6758	0
"nucleolus"	GO:0005730	2	ORTHOMCL11066	0
"nucleolus"	GO:0005730	2	ORTHOMCL15182	0
"nucleolus"	GO:0005730	2	ORTHOMCL5508	0
"nucleolus"	GO:0005730	2	ORTHOMCL8173	0
"nucleolus"	GO:0005730	2	ORTHOMCL18670	0
"nucleolus"	GO:0005730	2	ORTHOMCL22840	0
"nucleolus"	GO:0005730	2	ORTHOMCL18419	0
"nucleolus"	GO:0005730	2	ORTHOMCL22517	0
"nucleolus"	GO:0005730	2	ORTHOMCL13745	0
"nucleolus"	GO:0005730	2	ORTHOMCL5881	0
"nucleolus"	GO:0005730	2	ORTHOMCL15552	0
"nucleolus"	GO:0005730	2	ORTHOMCL9169	0
"nucleolus"	GO:0005730	2	ORTHOMCL14772	0
"nucleolus"	GO:0005730	2	ORTHOMCL14820	1
"nucleolus"	GO:0005730	2	ORTHOMCL7130	1
"nucleolus"	GO:0005730	2	ORTHOMCL10686	0
"nucleolus"	GO:0005730	2	ORTHOMCL5377	0
"nucleolus"	GO:0005730	2	ORTHOMCL4711	0
"nucleolus"	GO:0005730	2	ORTHOMCL20589	0
"nucleolus"	GO:0005730	2	ORTHOMCL20581	0
"nucleolus"	GO:0005730	2	ORTHOMCL5520	0
"nucleolus"	GO:0005730	2	ORTHOMCL7584	0
"nucleolus"	GO:0005730	2	ORTHOMCL3692	0
"nucleolus"	GO:0005730	2	ORTHOMCL7361	0
"nucleolus"	GO:0005730	2	ORTHOMCL17951	0
"nucleolus"	GO:0005730	2	ORTHOMCL10275	0
"nucleolus"	GO:0005730	2	ORTHOMCL4643	0
"nucleolus"	GO:0005730	2	ORTHOMCL21377	0
"nucleolus"	GO:0005730	2	ORTHOMCL10097	0
"nucleolus"	GO:0005730	2	ORTHOMCL9189	0
"nucleolus"	GO:0005730	2	ORTHOMCL5739	0
"nucleolus"	GO:0005730	2	ORTHOMCL11523	0
"nucleolus"	GO:0005730	2	ORTHOMCL14793	0
"nucleolus"	GO:0005730	2	ORTHOMCL15441	0
"nucleolus"	GO:0005730	2	ORTHOMCL7095	0
"nucleolus"	GO:0005730	2	ORTHOMCL13310	0
"nucleolus"	GO:0005730	2	ORTHOMCL3206	0
"nucleolus"	GO:0005730	2	ORTHOMCL19917	0
"nucleolus"	GO:0005730	2	ORTHOMCL8633	0
"nucleolus"	GO:0005730	2	ORTHOMCL21969	0
"nucleolus"	GO:0005730	2	ORTHOMCL18350	0
"nucleolus"	GO:0005730	2	ORTHOMCL1225	0
"nucleolus"	GO:0005730	2	ORTHOMCL20704	0
"nucleolus"	GO:0005730	2	ORTHOMCL4946	0
"nucleolus"	GO:0005730	2	ORTHOMCL5542	0
"nucleolus"	GO:0005730	2	ORTHOMCL2790	0
"nucleolus"	GO:0005730	2	ORTHOMCL8130	0
"nucleolus"	GO:0005730	2	ORTHOMCL7566	0
"nucleolus"	GO:0005730	2	ORTHOMCL22556	0
"nucleolus"	GO:0005730	2	ORTHOMCL15355	0
"nucleolus"	GO:0005730	2	ORTHOMCL19766	0
"nucleolus"	GO:0005730	2	ORTHOMCL13691	0
"nucleolus"	GO:0005730	2	ORTHOMCL9212	0
"nucleolus"	GO:0005730	2	ORTHOMCL21959	0
"nucleolus"	GO:0005730	2	ORTHOMCL11340	0
"nucleolus"	GO:0005730	2	ORTHOMCL17199	0
"nucleolus"	GO:0005730	2	ORTHOMCL17198	0
"nucleolus"	GO:0005730	2	ORTHOMCL22944	0
"nucleolus"	GO:0005730	2	ORTHOMCL16966	0
"nucleolus"	GO:0005730	2	ORTHOMCL20545	0
"nucleolus"	GO:0005730	2	ORTHOMCL21492	0
"nucleolus"	GO:0005730	2	ORTHOMCL20729	0
"nucleolus"	GO:0005730	2	ORTHOMCL10754	0
"nucleolus"	GO:0005730	2	ORTHOMCL14615	0
"nucleolus"	GO:0005730	2	ORTHOMCL18960	0
"nucleolus"	GO:0005730	2	ORTHOMCL16103	0
"nucleolus"	GO:0005730	2	ORTHOMCL3536	0
"nucleolus"	GO:0005730	2	ORTHOMCL3657	0
"nucleolus"	GO:0005730	2	ORTHOMCL1879	0
"nucleolus"	GO:0005730	2	ORTHOMCL7320	0
"nucleolus"	GO:0005730	2	ORTHOMCL15908	0
"nucleolus"	GO:0005730	2	ORTHOMCL15905	0
"nucleolus"	GO:0005730	2	ORTHOMCL2219	0
"nucleolus"	GO:0005730	2	ORTHOMCL15111	0
"nucleolus"	GO:0005730	2	ORTHOMCL5793	0
"membrane raft"	GO:0045121	2	ORTHOMCL11367	0
"membrane raft"	GO:0045121	2	ORTHOMCL12283	1
"membrane raft"	GO:0045121	2	ORTHOMCL8675	0
"membrane raft"	GO:0045121	2	ORTHOMCL13424	0
"membrane raft"	GO:0045121	2	ORTHOMCL16906	0
"membrane raft"	GO:0045121	2	ORTHOMCL1008	0
"membrane raft"	GO:0045121	2	ORTHOMCL4029	0
"membrane raft"	GO:0045121	2	ORTHOMCL4239	0
"membrane raft"	GO:0045121	2	ORTHOMCL20880	0
"membrane raft"	GO:0045121	2	ORTHOMCL13913	0
"membrane raft"	GO:0045121	2	ORTHOMCL8853	0
"membrane raft"	GO:0045121	2	ORTHOMCL14382	0
"membrane raft"	GO:0045121	2	ORTHOMCL4089	0
"membrane raft"	GO:0045121	2	ORTHOMCL7268	0
"membrane raft"	GO:0045121	2	ORTHOMCL22079	0
"membrane raft"	GO:0045121	2	ORTHOMCL10481	1
"membrane raft"	GO:0045121	2	ORTHOMCL10486	1
"membrane raft"	GO:0045121	2	ORTHOMCL13822	1
"membrane raft"	GO:0045121	2	ORTHOMCL20789	0
"membrane raft"	GO:0045121	2	ORTHOMCL11469	0
"membrane raft"	GO:0045121	2	ORTHOMCL4317	0
"membrane raft"	GO:0045121	2	ORTHOMCL8578	0
"membrane raft"	GO:0045121	2	ORTHOMCL9925	0
"membrane raft"	GO:0045121	2	ORTHOMCL7247	0
"membrane raft"	GO:0045121	2	ORTHOMCL11092	0
"membrane raft"	GO:0045121	2	ORTHOMCL14755	0
"membrane raft"	GO:0045121	2	ORTHOMCL12206	0
"membrane raft"	GO:0045121	2	ORTHOMCL7730	0
"membrane raft"	GO:0045121	2	ORTHOMCL19546	0
"membrane raft"	GO:0045121	2	ORTHOMCL5672	0
"membrane raft"	GO:0045121	2	ORTHOMCL21564	0
"membrane raft"	GO:0045121	2	ORTHOMCL14363	0
"membrane raft"	GO:0045121	2	ORTHOMCL11249	0
"membrane raft"	GO:0045121	2	ORTHOMCL16219	0
"membrane raft"	GO:0045121	2	ORTHOMCL14145	0
"membrane raft"	GO:0045121	2	ORTHOMCL12014	1
"membrane raft"	GO:0045121	2	ORTHOMCL2644	0
"membrane raft"	GO:0045121	2	ORTHOMCL8023	0
"membrane raft"	GO:0045121	2	ORTHOMCL6344	0
"membrane raft"	GO:0045121	2	ORTHOMCL22402	0
"membrane raft"	GO:0045121	2	ORTHOMCL3271	0
"membrane raft"	GO:0045121	2	ORTHOMCL5330	0
"membrane raft"	GO:0045121	2	ORTHOMCL19350	0
"membrane raft"	GO:0045121	2	ORTHOMCL21549	0
"membrane raft"	GO:0045121	2	ORTHOMCL6295	0
"membrane raft"	GO:0045121	2	ORTHOMCL9752	0
"membrane raft"	GO:0045121	2	ORTHOMCL6093	0
"membrane raft"	GO:0045121	2	ORTHOMCL19162	0
"membrane raft"	GO:0045121	2	ORTHOMCL10637	0
"membrane raft"	GO:0045121	2	ORTHOMCL15669	0
"membrane raft"	GO:0045121	2	ORTHOMCL8494	1
"membrane raft"	GO:0045121	2	ORTHOMCL8277	0
"membrane raft"	GO:0045121	2	ORTHOMCL3067	0
"membrane raft"	GO:0045121	2	ORTHOMCL6135	0
"membrane raft"	GO:0045121	2	ORTHOMCL12054	0
"membrane raft"	GO:0045121	2	ORTHOMCL22612	0
"membrane raft"	GO:0045121	2	ORTHOMCL12585	0
"membrane raft"	GO:0045121	2	ORTHOMCL10597	0
"membrane raft"	GO:0045121	2	ORTHOMCL16613	0
"membrane raft"	GO:0045121	2	ORTHOMCL12057	0
"membrane raft"	GO:0045121	2	ORTHOMCL10612	0
"membrane raft"	GO:0045121	2	ORTHOMCL10966	0
"membrane raft"	GO:0045121	2	ORTHOMCL17345	0
"membrane raft"	GO:0045121	2	ORTHOMCL11485	0
"membrane raft"	GO:0045121	2	ORTHOMCL7630	0
"membrane raft"	GO:0045121	2	ORTHOMCL16750	0
"membrane raft"	GO:0045121	2	ORTHOMCL14287	0
"membrane raft"	GO:0045121	2	ORTHOMCL14065	0
"membrane raft"	GO:0045121	2	ORTHOMCL22657	0
"membrane raft"	GO:0045121	2	ORTHOMCL14492	0
"membrane raft"	GO:0045121	2	ORTHOMCL9112	0
"membrane raft"	GO:0045121	2	ORTHOMCL7472	1
"membrane raft"	GO:0045121	2	ORTHOMCL9610	0
"membrane raft"	GO:0045121	2	ORTHOMCL9613	1
"membrane raft"	GO:0045121	2	ORTHOMCL12956	1
"membrane raft"	GO:0045121	2	ORTHOMCL19863	0
"membrane raft"	GO:0045121	2	ORTHOMCL11732	0
"membrane raft"	GO:0045121	2	ORTHOMCL16716	0
"membrane raft"	GO:0045121	2	ORTHOMCL21660	0
"membrane raft"	GO:0045121	2	ORTHOMCL20753	0
"membrane raft"	GO:0045121	2	ORTHOMCL11057	0
"membrane raft"	GO:0045121	2	ORTHOMCL4448	0
"membrane raft"	GO:0045121	2	ORTHOMCL18463	0
"membrane raft"	GO:0045121	2	ORTHOMCL15970	0
"membrane raft"	GO:0045121	2	ORTHOMCL20770	0
"membrane raft"	GO:0045121	2	ORTHOMCL8168	0
"membrane raft"	GO:0045121	2	ORTHOMCL13006	0
"membrane raft"	GO:0045121	2	ORTHOMCL12905	0
"membrane raft"	GO:0045121	2	ORTHOMCL21621	0
"membrane raft"	GO:0045121	2	ORTHOMCL3688	1
"membrane raft"	GO:0045121	2	ORTHOMCL3684	1
"membrane raft"	GO:0045121	2	ORTHOMCL12817	0
"membrane raft"	GO:0045121	2	ORTHOMCL17167	0
"membrane raft"	GO:0045121	2	ORTHOMCL6124	0
"membrane raft"	GO:0045121	2	ORTHOMCL13210	0
"membrane raft"	GO:0045121	2	ORTHOMCL13047	0
"membrane raft"	GO:0045121	2	ORTHOMCL13049	0
"membrane raft"	GO:0045121	2	ORTHOMCL15475	0
"membrane raft"	GO:0045121	2	ORTHOMCL17182	0
"membrane raft"	GO:0045121	2	ORTHOMCL14983	0
"membrane raft"	GO:0045121	2	ORTHOMCL20194	0
"membrane raft"	GO:0045121	2	ORTHOMCL1016	0
"membrane raft"	GO:0045121	2	ORTHOMCL22756	1
"membrane raft"	GO:0045121	2	ORTHOMCL17278	0
"membrane raft"	GO:0045121	2	ORTHOMCL8335	0
"membrane raft"	GO:0045121	2	ORTHOMCL4196	0
"membrane raft"	GO:0045121	2	ORTHOMCL17645	1
"membrane raft"	GO:0045121	2	ORTHOMCL4763	0
"membrane raft"	GO:0045121	2	ORTHOMCL22536	0
"membrane raft"	GO:0045121	2	ORTHOMCL12141	0
"membrane raft"	GO:0045121	2	ORTHOMCL16531	1
"membrane raft"	GO:0045121	2	ORTHOMCL18015	0
"membrane raft"	GO:0045121	2	ORTHOMCL9076	0
"membrane raft"	GO:0045121	2	ORTHOMCL19745	0
"membrane raft"	GO:0045121	2	ORTHOMCL15530	0
"membrane raft"	GO:0045121	2	ORTHOMCL7530	0
"membrane raft"	GO:0045121	2	ORTHOMCL3628	0
"membrane raft"	GO:0045121	2	ORTHOMCL21405	0
"membrane raft"	GO:0045121	2	ORTHOMCL5927	0
"membrane raft"	GO:0045121	2	ORTHOMCL13412	0
"membrane raft"	GO:0045121	2	ORTHOMCL16938	1
"membrane raft"	GO:0045121	2	ORTHOMCL14648	0
"membrane raft"	GO:0045121	2	ORTHOMCL3547	0
"membrane raft"	GO:0045121	2	ORTHOMCL13607	1
"membrane raft"	GO:0045121	2	ORTHOMCL13880	0
"membrane raft"	GO:0045121	2	ORTHOMCL12181	0
"membrane raft"	GO:0045121	2	ORTHOMCL2053	0
"membrane raft"	GO:0045121	2	ORTHOMCL2057	0
"membrane raft"	GO:0045121	2	ORTHOMCL13628	1
"membrane raft"	GO:0045121	2	ORTHOMCL3222	0
"membrane raft"	GO:0045121	2	ORTHOMCL13107	0
"membrane raft"	GO:0045121	2	ORTHOMCL17334	0
"membrane raft"	GO:0045121	2	ORTHOMCL5869	0
"membrane raft"	GO:0045121	2	ORTHOMCL18242	0
"membrane raft"	GO:0045121	2	ORTHOMCL18246	0
"membrane raft"	GO:0045121	2	ORTHOMCL16855	0
"membrane raft"	GO:0045121	2	ORTHOMCL11874	0
"membrane raft"	GO:0045121	2	ORTHOMCL18737	0
"membrane raft"	GO:0045121	2	ORTHOMCL4325	0
"membrane raft"	GO:0045121	2	ORTHOMCL6103	0
"membrane raft"	GO:0045121	2	ORTHOMCL8508	0
"membrane raft"	GO:0045121	2	ORTHOMCL10644	0
"membrane raft"	GO:0045121	2	ORTHOMCL8489	0
"membrane raft"	GO:0045121	2	ORTHOMCL7186	0
"membrane raft"	GO:0045121	2	ORTHOMCL6148	0
"membrane raft"	GO:0045121	2	ORTHOMCL22609	0
"membrane raft"	GO:0045121	2	ORTHOMCL7733	0
"membrane raft"	GO:0045121	2	ORTHOMCL15592	0
"membrane raft"	GO:0045121	2	ORTHOMCL7405	0
"membrane raft"	GO:0045121	2	ORTHOMCL7165	0
"membrane raft"	GO:0045121	2	ORTHOMCL18149	0
"membrane raft"	GO:0045121	2	ORTHOMCL16265	0
"membrane raft"	GO:0045121	2	ORTHOMCL10295	0
"membrane raft"	GO:0045121	2	ORTHOMCL11746	0
"membrane raft"	GO:0045121	2	ORTHOMCL18555	0
"membrane raft"	GO:0045121	2	ORTHOMCL10357	1
"membrane raft"	GO:0045121	2	ORTHOMCL2178	0
"membrane raft"	GO:0045121	2	ORTHOMCL1259	0
"membrane raft"	GO:0045121	2	ORTHOMCL21732	0
"membrane raft"	GO:0045121	2	ORTHOMCL20467	0
"membrane raft"	GO:0045121	2	ORTHOMCL18719	0
"membrane raft"	GO:0045121	2	ORTHOMCL22129	0
"membrane raft"	GO:0045121	2	ORTHOMCL13970	1
"membrane raft"	GO:0045121	2	ORTHOMCL10377	0
"membrane raft"	GO:0045121	2	ORTHOMCL12363	0
"membrane raft"	GO:0045121	2	ORTHOMCL18528	0
"membrane raft"	GO:0045121	2	ORTHOMCL18523	0
"membrane raft"	GO:0045121	2	ORTHOMCL13704	1
"membrane raft"	GO:0045121	2	ORTHOMCL20405	0
"membrane raft"	GO:0045121	2	ORTHOMCL1129	1
"membrane raft"	GO:0045121	2	ORTHOMCL7572	0
"membrane raft"	GO:0045121	2	ORTHOMCL9898	0
"membrane raft"	GO:0045121	2	ORTHOMCL5643	0
"membrane raft"	GO:0045121	2	ORTHOMCL12346	0
"membrane raft"	GO:0045121	2	ORTHOMCL19871	0
"membrane raft"	GO:0045121	2	ORTHOMCL19875	1
"membrane raft"	GO:0045121	2	ORTHOMCL20427	0
"membrane raft"	GO:0045121	2	ORTHOMCL20684	0
"membrane raft"	GO:0045121	2	ORTHOMCL5240	0
"membrane raft"	GO:0045121	2	ORTHOMCL14802	0
"membrane raft"	GO:0045121	2	ORTHOMCL11761	0
"membrane raft"	GO:0045121	2	ORTHOMCL1979	0
"membrane raft"	GO:0045121	2	ORTHOMCL17054	0
"membrane raft"	GO:0045121	2	ORTHOMCL17053	0
"membrane raft"	GO:0045121	2	ORTHOMCL6750	1
"membrane raft"	GO:0045121	2	ORTHOMCL2198	0
"membrane raft"	GO:0045121	2	ORTHOMCL14231	0
"membrane raft"	GO:0045121	2	ORTHOMCL13932	0
"membrane raft"	GO:0045121	2	ORTHOMCL12325	0
"membrane raft"	GO:0045121	2	ORTHOMCL18418	0
"membrane raft"	GO:0045121	2	ORTHOMCL3103	0
"membrane raft"	GO:0045121	2	ORTHOMCL19687	0
"membrane raft"	GO:0045121	2	ORTHOMCL15880	0
"membrane raft"	GO:0045121	2	ORTHOMCL21187	0
"membrane raft"	GO:0045121	2	ORTHOMCL18337	0
"membrane raft"	GO:0045121	2	ORTHOMCL22723	0
"membrane raft"	GO:0045121	2	ORTHOMCL16149	0
"membrane raft"	GO:0045121	2	ORTHOMCL5734	0
"membrane raft"	GO:0045121	2	ORTHOMCL16334	0
"membrane raft"	GO:0045121	2	ORTHOMCL13469	0
"membrane raft"	GO:0045121	2	ORTHOMCL20566	0
"membrane raft"	GO:0045121	2	ORTHOMCL14632	0
"membrane raft"	GO:0045121	2	ORTHOMCL12494	0
"membrane raft"	GO:0045121	2	ORTHOMCL17204	0
"membrane raft"	GO:0045121	2	ORTHOMCL4852	0
"membrane raft"	GO:0045121	2	ORTHOMCL21941	0
"membrane raft"	GO:0045121	2	ORTHOMCL21489	0
"membrane raft"	GO:0045121	2	ORTHOMCL1243	1
"membrane raft"	GO:0045121	2	ORTHOMCL9688	1
"membrane raft"	GO:0045121	2	ORTHOMCL5024	0
"membrane raft"	GO:0045121	2	ORTHOMCL1492	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL11360	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL18392	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL22741	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL10192	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL10993	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL12630	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL19729	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL5005	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL3502	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL9257	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL11384	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL17318	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL7159	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL9565	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL8738	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL19521	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL17677	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL2561	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL18215	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL10878	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL13612	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL16415	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL22071	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL10150	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL13823	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL9736	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL11283	1
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL21472	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL12198	1
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL7313	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL13581	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL11263	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL17633	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL18787	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL4237	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL13325	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL3213	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL6401	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL6153	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL11897	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL7737	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL21741	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL12011	1
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL2640	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL6616	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL10311	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL1693	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL6137	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL20808	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL19102	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL5441	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL21768	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL14892	1
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL22393	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL22173	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL22172	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL22177	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL13678	1
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL3251	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL15852	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL3411	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL14017	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL21700	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL14186	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL22762	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL2689	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL18760	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL1908	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL15871	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL10617	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL17348	1
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL13733	1
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL13886	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL20180	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL11489	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL14767	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL3746	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL6321	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL6326	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL5174	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL3989	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL15628	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL4408	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL17713	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL13718	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL20479	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL13576	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL15019	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL10008	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL13011	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL12092	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL13386	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL19678	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL4641	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL7289	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL18114	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL13593	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL19247	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL17294	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL17295	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL2954	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL9136	1
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL15292	1
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL8378	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL3703	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL4255	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL9630	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL4441	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL8143	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL8419	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL20430	0
"nuclear chromosome part"	GO:0044454	4	ORTHOMCL20435	1
